gene,Block1,Block2,Block3,Block4
Fndc9,4,15,7,12
Fntb,0,19,14,5
Fosb,6,10,16,0
Fosl1,19,1,3,17
Foxa2,8,19,6,1
Foxh1,0,0,3,17
Foxj2,18,2,3,17
Foxk1,2,0,19,3
Foxn3,15,10,9,16
Foxo3,19,6,11,14
Foxo4,9,10,6,13
Foxred1,12,13,0,5
Frat2,13,11,0,4
Frem3,16,0,0,16
Frk,10,13,12,11
Frmd4a,13,6,14,5
Frmd4b,7,9,1,15
Frmd7,8,5,1,12
Frs2,16,12,15,13
Fscb,3,0,8,15
Fscn2,11,17,11,17
Fsd2,0,15,15,0
Fstl1,15,16,6,5
Fubp3,15,9,19,5
Fuca1,10,7,6,11
Fuom,9,9,10,8
Fut1,3,4,3,4
Fut11,1,1,17,5
Fzd10,18,4,0,2
Fzd8,14,13,8,19
G2e3,19,3,1,1
G630093k05rik,16,17,6,7
Gab3,19,1,11,9
Gabbr2,11,19,9,1
Gabra3,7,10,3,14
Gabra4,15,14,9,0
Gabrd,3,1,11,13
Gabrr1,13,9,3,19
Gabrr2,17,11,8,0
Gad2,15,16,0,11
Galc,2,9,7,4
Galk2,4,16,14,6
Galm,13,9,0,2
Galnt10,1,7,11,17
Galnt13,7,9,16,0
Galnt16,9,2,9,2
Galnt9,9,9,8,10
Gan,6,8,15,19
Ganc,7,18,11,14
Gata6,14,9,14,9
Gatad2a,13,18,8,3
Gatm,5,1,17,9
Gba,12,2,1,13
Gbgt1,17,9,1,5
Gca,1,14,2,13
Gcgr,19,18,17,0
Gckr,10,0,4,6
Gclc,12,16,3,5
Gcm2,19,15,5,9
Gcnt1,4,2,6,0
Gdf11,16,0,16,0
Gdf5,6,0,0,6
Gdf6,7,0,6,1
Gdpd5,14,2,19,17
Gemin5,19,10,15,14
Gen1,4,17,12,9
Gfer,3,16,16,3
Gfod1,15,3,19,19
Gfod2,13,18,14,17
Gga1,19,18,19,18
Ggt7,8,2,1,9
Ghsr,3,7,8,2
Gid4,5,9,12,2
Gigyf2,16,6,16,6
Gimap8,5,18,19,4
Gja5,14,2,11,5
Gjd2,3,11,8,6
Gjd4,19,4,14,9
Gla,3,9,11,1
Glb1,8,11,15,4
Glb1l,4,2,7,19
Glb1l2,16,14,13,17
Glb1l3,11,10,11,10
Glipr2,15,0,0,15
Gls2,17,1,1,17
Gm10336,6,4,8,2
Gm10389,7,6,1,12
Gm10494,6,7,15,18
Gm14092,15,9,1,3
Gm15816,18,2,17,3
Gm16497,3,11,13,1
Gm17769,6,15,2,19
Gm1966,6,4,18,12
Gm19782,7,1,12,16
Gm2762,6,12,4,14
Gm4371,12,7,1,18
Gm4759,10,3,15,18
Gm4922,14,3,16,1
Gm4961,14,12,2,4
Gm5069,2,7,10,19
Gm5113,1,11,9,3
Gm5878,12,3,9,6
Gm597,3,0,5,18
Gm7337,9,11,18,2
Gm884,11,0,8,3
Gm960,7,7,17,17
Gmip,7,15,16,6
Gmnc,9,2,19,12
Gmppa,17,12,6,3
Gna11,13,8,3,18
Gna12,9,12,2,19
Gna15,15,19,5,9
Gnai3,0,18,12,6
Gnat1,19,12,2,9
Gnb1l,0,6,6,0
Gnb4,14,17,17,14
Gne,1,1,3,19
Gng3,5,9,10,4
Gng4,18,18,1,15
Gnl1,13,7,15,5
Gnl2,6,4,9,1
Gnpat,7,17,16,8
Gns,11,11,15,7
Golga1,17,8,17,8
Golga7b,1,13,7,7
Golm1,4,13,15,2
Golph3,14,7,17,4
Gpa33,3,14,5,12
Gpaa1,10,17,13,14
Gpatch4,3,19,15,7
Gpbp1,11,11,16,6
Gpc4,9,13,18,4
Gpc5,5,19,13,11
Gpc6,7,15,11,11
Gpd1,19,7,7,19
Gper1,6,15,11,10
Gpkow,1,4,1,4
Gpr1,10,10,17,3
Gpr107,12,14,8,18
Gpr135,15,4,1,18
Gpr15,2,8,18,12
Gpr151,18,5,6,17
Gpr156,12,4,18,18
Gpr171,8,4,16,16
Gpr179,6,9,14,1
Gpr20,11,4,15,0
Gpr37,11,16,6,1
Gpr39,4,0,6,18
Gpr45,1,0,12,9
Gpr65,9,10,10,9
Gpr83,13,8,13,8
Gpr87,15,2,6,11
Gpr88,6,1,9,18
Gprc5b,8,6,2,12
Gprc5c,14,10,9,15
Gpx3,0,6,10,16
Gramd1b,19,5,4,0
Gramd1c,11,7,4,14
Grap,5,0,18,7
Grap2,15,19,19,15
Grb14,16,9,12,13
Greb1,15,16,2,9
Greb1l,16,4,17,3
Grem1,7,18,6,19
Grem2,0,11,16,15
Grhl1,2,5,19,8
Grik3,4,15,13,6
Grik5,6,17,7,16
Grin2d,11,16,0,7
Grin3a,11,13,8,16
Grm6,6,3,17,12
Grm8,10,5,5,10
Grsf1,8,11,8,11
Grwd1,2,0,17,5
Grxcr2,15,13,13,15
Gsdmd,18,9,14,13
Gskip,8,9,5,12
Gsn,17,5,5,17
Gspt1,10,4,2,12
Gstt2,17,9,16,10
Gtdc1,12,11,7,16
Gtf2a1,4,8,10,2
Gtf2f1,7,6,9,4
Gtf2h3,10,18,3,5
Gtf2i,14,4,19,19
Gtf3c3,14,9,15,8
Gtf3c4,4,1,17,8
Gtse1,9,8,17,0
Gucd1,16,8,10,14
Gucy2g,6,16,17,5
Gusb,11,3,9,5
Gykl1,3,0,11,12
Gys1,4,3,18,9
Gzf1,8,7,5,10
H2afy2,7,15,6,16
Hacl1,2,9,15,16
Hadh,10,0,10,0
Hadha,7,13,3,17
Hap1,7,17,8,16
Hapln2,3,18,11,10
Hars2,6,2,7,1
Has2,7,15,17,5
Haus8,11,5,4,12
Hbegf,10,2,6,6
Hcn3,9,15,15,9
Hcrtr1,3,11,4,10
Hdac11,3,15,13,5
Hdac9,17,13,11,19
Heatr6,0,14,18,16
Hectd1,13,0,12,1
Hectd2,14,6,3,17
Heg1,17,19,4,12
Helz,2,11,13,0
Hemgn,6,8,9,5
Hes2,4,17,9,12
Hfe2,4,18,19,3
Hgs,3,6,16,13
Hhip,13,8,15,6
Hhipl1,4,10,6,8
Hhipl2,9,1,6,4
Hif1an,1,19,6,14
Hip1r,19,7,9,17
Hipk1,18,12,14,16
Hipk3,5,18,14,9
Hist2h2be,15,2,19,18
Hivep1,2,7,14,15
Hivep3,4,16,12,8
Hjurp,11,7,8,10
Hk2,0,6,11,15
Hk3,1,4,8,17
Hmbox1,8,14,15,7
Hmces,17,3,19,1
Hmg20a,16,8,7,17
Hmgcl,19,11,8,2
Hmgcr,12,0,2,10
Hmgxb3,18,3,16,5
Hn1l,8,15,9,14
Hnf4g,2,10,19,13
Hnrnpf,12,15,10,17
Hnrnpl,19,11,1,9
Hnrnpul2,5,1,7,19
Homer3,3,7,3,7
Hoxa1,16,18,19,15
Hoxb1,17,0,1,16
Hoxc4,2,19,2,19
Hoxc6,11,4,14,1
Hoxc8,10,6,8,8
Hp1bp3,11,2,18,15
Hpn,10,5,4,11
Hr,1,12,17,16
Hrc,6,6,9,3
Hs1bp3,18,4,11,11
Hs3st2,13,8,12,9
Hs3st3a1,14,15,4,5
Hs3st5,6,10,15,1
Hs6st2,17,16,0,13
Hspa12b,14,11,16,9
Hspa4,4,4,3,5
Hspb8,11,4,5,10
Hspbap1,10,15,8,17
Htr1d,0,1,10,11
Htr2c,5,3,11,17
Htr3a,11,4,9,6
Htr7,9,15,7,17
Htra2,14,17,4,7
Htt,1,8,11,18
Hus1,4,8,1,11
Hyal2,9,17,1,5
Hyal3,8,17,16,9
Hyal6,16,7,1,2
Ibsp,2,19,15,6
Ibtk,11,14,19,6
Icam1,8,2,0,10
Icos,14,16,15,15
Icosl,12,15,19,8
Ide,14,12,10,16
Idh1,19,6,14,11
Idh3a,6,14,16,4
Ids,2,11,8,5
Ier5,0,13,16,17
Ifit1,14,5,3,16
Ifit2,9,2,10,1
Ifngr1,7,17,7,17
Ifnlr1,6,18,16,8
Ift122,16,17,1,12
Ift80,11,10,9,12
Igf2,7,1,14,14
Igf2bp2,1,3,16,8
Igfbp3,4,8,6,6
Igfbp4,17,3,11,9
Igfn1,18,7,17,8
Igsf10,4,7,18,13
Igsf11,9,13,2,0
Igsf8,17,12,19,10
Igsf9,2,12,14,0
Ikbkap,9,7,1,15
Ikbke,7,16,5,18
Ikzf3,1,8,12,17
Il10ra,15,13,3,5
Il13ra1,16,8,14,10
Il17rc,0,3,18,5
Il1rn,5,16,2,19
Il20ra,4,2,11,15
Il20rb,6,3,14,15
Il33,11,15,3,3
Il4ra,7,10,15,2
Il7r,11,11,10,12
Ildr1,4,1,13,12
Impa1,6,3,16,13
Impact,17,16,13,0
Impdh1,11,7,16,2
Incenp,16,14,7,3
Inf2,10,10,4,16
Ing1,18,5,7,16
Ing4,8,18,5,1
Inhbb,9,15,14,10
Inhbc,14,18,0,12
Inpp4a,1,13,4,10
Inpp5f,10,12,13,9
Inpp5k,14,13,6,1
Inppl1,7,19,18,8
Insm1,13,13,15,11
Ints1,18,19,5,12
Ints2,6,4,12,18
Ints4,15,6,9,12
Intu,3,8,1,10
Ip6k3,19,11,17,13
Ipmk,13,6,15,4
Ipo11,14,14,0,8
Ipo4,13,17,12,18
Ipo5,5,16,8,13
Ipo8,1,2,2,1
Iqcc,4,19,3,0
Iqcd,13,13,12,14
Iqsec2,3,1,0,4
Irak3,0,5,13,12
Irgm1,3,10,8,5
Irx3,14,12,8,18
Islr,7,10,12,5
Ism1,8,0,13,15
Isoc1,1,9,12,18
Itch,2,3,12,13
Itfg1,5,0,9,16
Itga1,2,13,11,4
Itga11,0,17,14,3
Itga2,14,19,16,17
Itga3,3,1,3,1
Itgal,7,11,16,2
Itgam,4,4,2,6
Itgb2,18,13,16,15
Itgb3,9,8,6,11
Itpkb,11,17,1,7
Itpripl1,14,2,9,7
Iws1,12,4,14,2
Jakmip2,8,14,8,14
Jazf1,3,18,17,4
Jmy,9,7,10,6
Josd1,6,6,15,17
Jph2,1,9,0,10
Jrk,8,8,2,14
Jup,17,10,14,13
Kank3,0,10,19,11
Kansl1,3,14,6,11
Kansl1l,12,0,8,4
Kansl2,18,13,0,11
Kansl3,14,10,13,11
Kat2b,11,13,17,7
Kbtbd2,10,8,3,15
Kbtbd8,10,7,3,14
Kcmf1,10,10,18,2
Kcna10,1,19,2,18
Kcna6,8,1,19,10
Kcnb1,17,1,13,5
Kcnd3,15,7,14,8
Kcne1,17,6,15,8
Kcnf1,14,5,4,15
Kcng1,0,8,2,6
Kcng3,10,17,11,16
Kcnh5,17,10,2,5
Kcnh7,18,9,2,5
Kcnip3,15,13,7,1
Kcnj11,11,13,1,3
Kcnj12,2,14,16,0
Kcnj15,11,11,13,9
Kcnj16,11,7,14,4
Kcnj3,12,2,18,16
Kcnj9,8,15,4,19
Kcnk1,6,1,3,4
Kcnk12,5,7,0,12
Kcnk6,6,11,2,15
Kcns2,7,1,8,0
Kcnt1,0,8,4,4
Kcnt2,12,13,5,0
Kcnu1,6,9,18,17
Kctd11,2,5,12,15
Kctd15,3,10,6,7
Kctd17,19,0,10,9
Kctd18,13,2,15,0
Kctd2,18,4,15,7
Kctd20,7,2,15,14
Kctd3,6,6,0,12
Kctd4,6,15,5,16
Kdelc1,18,11,4,5
Kdm1b,10,18,8,0
Kdm2a,11,13,0,4
Kdm3a,9,3,16,16
Kdm4c,0,19,17,2
Khsrp,2,4,6,0
Kidins220,2,12,16,18
Kif11,12,11,4,19
Kif16b,10,7,12,5
Kif20b,8,8,19,17
Kif23,9,1,3,7
Kif24,12,3,10,5
Kif26b,14,15,3,6
Kif4,17,18,2,13
Kif6,4,5,5,4
Kif9,7,9,11,5
Kifc3,17,3,18,2
Kirrel,7,17,17,7
Kit,3,7,12,18
Kl,6,1,18,9
Klb,9,9,12,6
Klf1,0,13,4,9
Klf12,4,7,2,9
Klf14,6,9,13,2
Klf16,9,10,16,3
Klf8,15,14,3,6
Klhdc10,6,0,19,7
Klhdc7b,15,10,0,5
Klhl12,19,8,2,5
Klhl14,15,19,8,6
Klhl18,16,17,19,14
Klhl31,18,3,9,12
Klhl32,15,11,4,2
Klhl40,12,18,2,8
Klhl5,8,19,18,9
Klhl6,8,5,12,1
Klk9,2,1,1,2
Klrk1,5,3,13,15
Kmt2c,10,3,13,0
Kmt2d,13,13,7,19
Kpna1,16,1,6,11
Kpna3,5,19,2,2
Kpna6,10,9,13,6
Kptn,13,0,11,2
Kremen1,6,13,8,11
Krr1,17,19,7,9
Krt15,16,13,1,8
Krt2,16,14,11,19
Krt24,7,19,14,12
Krt32,6,7,10,3
Krt5,1,17,14,4
Krt71,10,16,15,11
Krt76,0,19,8,11
Krt80,1,7,2,6
Krt82,0,1,3,18
Ky,0,8,1,7
L1td1,18,16,4,10
L3mbtl3,10,12,17,5
Lacc1,12,16,16,12
Lag3,18,6,5,19
Lama2,12,1,16,17
Lama4,8,6,19,15
Lancl1,16,16,17,15
Laptm5,2,5,8,19
Larp4b,12,1,1,12
Larp6,9,13,19,3
Las1l,19,17,13,3
Lcat,13,19,13,19
Lcmt2,17,18,4,11
Ldlrad3,4,2,15,11
Ldlrad4,4,19,7,16
Ldlrap1,15,12,14,13
Ldoc1l,7,10,14,3
Lef1,3,8,17,14
Lefty2,5,10,9,6
Leng1,10,3,17,16
Leng8,13,9,19,3
Leng9,7,10,13,4
Leo1,16,12,16,12
Lep,19,15,0,14
Leprotl1,18,16,6,8
Letm1,15,18,11,2
Letm2,10,3,10,3
Lgals12,12,18,3,7
Lgals3bp,3,3,18,8
Lgals8,5,11,11,5
Lgalsl,2,9,1,10
Lgmn,7,7,10,4
Lgr5,12,10,4,18
Lgr6,9,8,1,16
Lhfpl1,0,3,15,8
Lhfpl3,8,3,18,13
Lhfpl4,14,12,5,1
Lhx6,15,10,15,10
Lifr,0,8,17,11
Lig1,1,19,17,3
Lilra5,11,11,8,14
Lime1,6,18,14,10
Lims2,4,0,5,19
Lin28a,15,10,2,3
Lin7c,17,17,19,15
Lin9,8,2,3,7
Lipc,6,12,7,11
Lipe,8,0,3,5
Lipg,5,12,5,12
Litaf,11,9,13,7
Llgl2,2,6,13,15
Lman2,4,5,0,9
Lmbr1,13,1,8,6
Lmln,12,11,18,5
Lmod1,13,2,10,5
Lmod2,3,1,9,15
Lmtk2,0,8,15,13
Lmtk3,13,2,6,9
Lnx1,3,4,14,13
Lonp1,9,13,12,10
Lonp2,3,18,6,15
Loxhd1,10,13,3,0
Loxl2,10,12,19,3
Lpar3,10,18,2,6
Lpar4,18,13,12,19
Lpar5,0,10,1,9
Lpcat2,8,1,14,15
Lpcat2b,15,14,13,16
Lpcat3,12,7,17,2
Lpcat4,12,16,6,2
Lpgat1,3,12,9,6
Lpin1,16,16,11,1
Lpo,10,5,8,7
Lpp,10,19,17,12
Lrch1,1,3,3,1
Lrch2,7,4,2,9
Lrig3,7,2,2,7
Lrit1,10,13,14,9
Lrp10,3,3,5,1
Lrp11,0,13,14,19
Lrp12,13,11,2,2
Lrp3,6,13,10,9
Lrp5,9,13,3,19
Lrpprc,13,7,0,0
Lrrc15,14,17,12,19
Lrrc25,12,5,13,4
Lrrc3b,10,19,0,9
Lrrc42,10,14,15,9
Lrrc4c,11,1,7,5
Lrrc55,6,13,2,17
Lrrc71,9,11,10,10
Lrrc8c,7,0,3,4
Lrrc8e,7,19,4,2
Lrrc9,3,3,10,16
Lrrfip2,17,19,8,8
Lrriq4,14,16,10,0
Lrrk1,3,14,18,19
Lrrn4cl,7,18,19,6
Lrrtm1,2,13,10,5
Lrtm1,10,8,2,16
Lsg1,19,5,17,7
Lsm1,9,10,3,16
Lsm14b,2,1,10,13
Ltbr,6,3,12,17
Ltn1,15,11,17,9
Ltv1,0,10,17,13
Luzp1,10,19,4,5
Luzp2,8,4,5,7
Ly6e,16,10,16,10
Lypd1,8,3,10,1
Lypd3,14,3,7,10
Lyrm9,0,5,15,10
Lyve1,18,2,13,7
Lzic,1,14,6,9
Lzts1,18,6,13,11
Lzts3,0,9,4,5
M1ap,9,6,14,1
Maea,11,2,16,17
Magea10,8,7,12,3
Maged2,10,8,10,8
Magee1,9,10,0,19
Magi2,13,9,17,5
Magi3,19,16,12,3
Malt1,10,12,2,0
Mamdc2,13,7,7,13
Maml1,15,11,6,0
Maml3,19,10,16,13
Mamld1,17,15,15,17
Man1a2,1,9,4,6
Man2c1,14,0,10,4
Manba,17,18,8,7
Maneal,9,16,0,5
Manf,13,10,8,15
Map10,5,2,10,17
Map3k13,16,18,14,0
Map3k15,8,9,11,6
Map3k2,0,4,14,10
Map3k6,15,0,9,6
Map3k7,14,15,11,18
Map3k9,15,7,18,4
Map4k2,6,2,4,4
Map7d1,15,10,17,8
Map9,15,8,0,3
Mapk12,6,4,4,6
Mapk14,6,4,17,13
Mapkap1,10,2,18,14
Mapkbp1,14,13,11,16
Mapre1,10,1,11,0
Mark1,12,19,16,15
Mark2,13,17,0,10
Mark3,7,1,16,12
Mars2,16,9,11,14
Mas1,15,19,11,3
Mat1a,9,0,15,14
Maz,14,1,18,17
Mbd1,11,10,1,0
Mblac2,6,6,14,18
Mbnl1,2,14,8,8
Mbnl3,10,3,6,7
Mbtd1,11,4,1,14
Mbtps2,17,19,19,17
Mc3r,9,18,9,18
Mcf2l,0,18,18,0
Mcfd2,12,8,3,17
Mchr1,4,1,16,9
Mcm10,16,17,9,4
Mcm3,0,8,13,15
Mcm4,9,14,4,19
Mcm8,14,18,9,3
Mcmbp,6,18,6,18
Mcrs1,13,2,12,3
Mcur1,6,7,7,6
Mdga1,8,19,7,0
Me2,16,13,6,3
Mecp2,6,11,14,3
Med13l,14,1,2,13
Med14,3,6,15,14
Med15,4,10,16,18
Med17,3,3,17,9
Med22,3,5,12,16
Med24,1,4,3,2
Med25,17,9,0,6
Med28,14,18,17,15
Med8,12,13,7,18
Med9,12,7,12,7
Mef2d,10,9,1,18
Meis1,10,10,1,19
Meis3,0,11,5,6
Meox2,3,3,14,12
Mesp2,10,2,15,17
Met,16,13,2,7
Metap1,18,7,16,9
Metap2,0,5,10,15
Mettl15,0,2,6,16
Mettl17,1,2,10,13
Mettl3,1,2,16,7
Mex3c,14,16,18,12
Mex3d,10,8,7,11
Mfap3l,15,3,14,4
Mfng,17,15,2,10
Mfsd12,6,9,5,10
Mfsd2a,18,3,13,8
Mfsd5,1,11,18,14
Mfsd6,13,5,17,1
Mfsd8,5,12,6,11
Mfsd9,2,3,7,18
Mgat1,3,17,17,3
Mgea5,18,8,12,14
Mgme1,16,10,5,1
Mib1,4,10,9,5
Mical1,13,19,1,11
Micall1,15,14,12,17
Micall2,3,6,6,3
Micu1,9,19,5,3
Mid2,4,17,0,1
Mief2,9,12,8,13
Mink1,2,11,18,15
Mir17hg,11,18,18,11
Misp,17,19,0,16
Mkln1,4,0,15,9
Mknk1,1,1,7,15
Mknk2,13,15,18,10
Mks1,13,8,19,2
Mkx,17,3,9,11
Mlec,13,8,10,11
Mllt3,6,11,19,18
Mllt6,5,6,11,0
Mlxip,15,9,6,18
Mlxipl,8,16,7,17
Mlycd,5,2,15,12
Mmd2,6,19,17,8
Mmp16,9,13,15,7
Mmp2,1,4,7,18
Mmp20,14,8,14,8
Mmp28,5,0,10,15
Mnat1,15,9,14,10
Mns1,15,15,17,13
Mnt,13,11,6,18
Mob3b,7,1,0,8
Mocos,5,12,17,0
Mocs3,5,10,1,14
Mon2,16,13,12,17
Morc1,19,17,6,10
Morc2a,9,2,3,8
Morc3,1,10,15,16
Morn4,16,7,9,14
Mov10,1,6,7,0
Moxd2,15,14,10,19
Mpg,1,0,0,1
Mpi,14,17,3,8
Mpl,8,0,15,13
Mpp1,8,4,8,4
Mpp3,17,15,18,14
Mpp4,16,16,19,13
Mppe1,5,6,4,7
Mpped1,6,14,4,16
Mpz,13,19,17,15
Mpzl2,1,6,11,16
Mrgprd,15,6,17,4
Mrgpre,13,4,6,11
Mrgprf,0,14,19,15
Mroh4,18,10,7,1
Mroh9,19,9,12,16
Mrpl19,18,13,1,10
Mrps27,8,14,11,11
Msantd1,4,8,5,7
Msantd2,3,2,17,8
Msh6,0,11,4,7
Msl1,0,15,12,3
Msl3,14,19,6,7
Msl3l2,1,6,0,7
Msn,8,17,12,13
Mss51,5,18,4,19
Mst1,8,14,16,6
Msto1,6,18,10,14
Msx3,10,19,8,1
Mta2,17,12,2,7
Mtch2,8,11,2,17
Mtdh,14,12,1,5
Mtf2,8,4,15,17
Mtfr2,17,6,1,2
Mthfd2,16,13,4,5
Mthfd2l,13,15,6,2
Mthfr,4,18,6,16
Mtif2,16,5,19,2
Mtif3,13,11,14,10
Mtmr1,8,7,10,5
Mtmr2,5,10,19,16
Mtmr3,16,14,0,10
Mtor,7,16,14,9
Mtrf1,18,2,5,15
Mtrf1l,15,8,5,18
Mtrr,13,14,4,3
Muc19,18,13,6,5
Muc2,10,8,14,4
Muc20,18,11,16,13
Muc4,13,1,7,7
Muc5b,11,4,0,15
Mum1l1,3,17,19,1
Mut,11,0,18,13
Mvk,17,1,15,3
Mxd1,16,19,2,13
Mybbp1a,4,6,13,17
Mybl2,3,0,0,3
Myc,12,16,19,9
Mycn,11,3,12,2
Myf5,4,6,14,16
Myg1,8,7,2,13
Myh14,18,0,15,3
Myh3,0,7,8,19
Myh6,16,10,6,0
Myo18a,5,14,5,14
Myo18b,8,1,9,0
Myo1a,13,0,19,14
Myo1b,5,10,4,11
Myo1g,10,4,6,8
Myo5b,10,4,17,17
Myo9b,18,18,17,19
Myoc,4,7,4,7
Myocd,3,13,14,2
Myom3,16,19,14,1
Myot,18,5,17,6
Myoz3,6,4,1,9
Mypop,11,19,16,14
Myrf,7,1,3,5
Myrfl,19,8,1,6
N4bp2l1,10,9,6,13
N4bp3,12,0,16,16
Naa11,14,16,4,6
Naa16,16,15,16,15
Naa25,18,2,18,2
Naaa,19,15,3,11
Nab1,16,9,10,15
Nacad,7,12,14,5
Nacc2,6,18,17,7
Nadk,19,19,16,2
Nagpa,0,11,17,14
Nalcn,16,8,8,16
Nans,4,6,12,18
Nap1l5,5,8,1,12
Narf,4,10,15,19
Nasp,0,0,1,19
Nat10,6,13,16,3
Nat8l,11,5,14,2
Nbeal2,11,8,9,10
Nbn,18,16,5,9
Ncald,3,13,1,15
Nckap1l,5,9,3,11
Nckap5l,0,0,17,3
Ncoa5,10,3,8,5
Ncor2,10,18,0,8
Ncstn,8,8,15,1
Ndc1,5,18,11,12
Ndor1,8,2,18,12
Ndp,12,19,5,6
Ndst1,3,6,0,9
Ndufaf3,0,0,11,9
Ndufaf4,7,13,17,3
Nebl,17,2,15,4
Necab1,16,1,14,3
Nedd9,11,19,11,19
Nefh,17,1,12,6
Nek10,15,19,10,4
Nek3,1,9,8,2
Nek5,8,12,16,4
Nek6,13,10,15,8
Nek9,9,15,5,19
Nelfa,3,3,7,19
Nelfcd,9,6,7,8
Nell1,16,14,1,9
Neo1,2,12,12,2
Net1,17,18,19,16
Neu1,17,18,15,0
Neurod1,11,2,8,5
Nfatc3,16,7,7,16
Nfatc4,19,12,10,1
Nfe2l2,9,13,13,9
Nfic,7,1,17,11
Nfkbia,9,10,7,12
Nfkbie,15,7,1,1
Ngfr,16,5,4,17
Nhlh2,14,17,6,5
Nhlrc2,13,1,6,8
Nicn1,5,6,0,11
Nin,7,6,2,11
Nipsnap1,18,3,18,3
Nkain1,18,2,2,18
Nkapl,17,3,16,4
Nktr,3,18,4,17
Nkx2-9,0,6,14,12
Nle1,8,18,7,19
Nln,4,17,15,6
Nlrc4,6,0,13,13
Nlrp12,6,17,5,18
Nlrp1a,10,14,13,11
Nlrp2,2,1,0,3
Nlrp4b,13,9,5,17
Nmnat3,0,10,4,6
Nmrk2,15,11,10,16
Nnt,0,13,12,1
Nobox,0,18,19,19
Noc2l,4,10,18,16
Noc3l,19,5,6,18
Nod1,18,4,13,9
Nodal,8,12,15,5
Nol11,17,18,14,1
Nolc1,14,12,9,17
Nosip,4,5,12,17
Notum,18,5,3,0
Nova1,16,15,18,13
Noxa1,4,14,19,19
Npas2,11,13,10,14
Npas3,2,16,10,8
Npas4,3,16,5,14
Npbwr1,6,11,18,19
Npc1,12,10,9,13
Nphp1,6,10,7,9
Nphp4,19,5,11,13
Nphs2,16,2,13,5
Nprl3,13,18,0,11
Npsr1,13,13,0,6
Nptxr,17,5,18,4
Npy1r,13,13,3,3
Nr0b1,4,18,14,8
Nr1h2,8,0,12,16
Nr1i2,3,14,12,5
Nr5a1,8,13,14,7
Nr6a1,5,3,15,13
Nras,19,5,2,2
Nrbf2,13,19,4,8
Nrbp1,12,5,3,14
Nrg2,3,12,7,8
Nrg4,9,15,4,0
Nrip2,13,10,0,3
Nrros,19,8,3,4
Nsmaf,1,13,19,15
Nsun4,18,18,6,10
Nsun7,18,14,8,4
Nt5e,10,0,18,12
Nuak2,5,3,18,10
Nub1,7,19,15,11
Nubp1,13,17,19,11
Nudt15,3,12,6,9
Nudt16,19,19,9,9
Nufip2,4,10,7,7
Numb,13,10,14,9
Nup153,19,7,5,1
Nup160,9,14,7,16
Nup188,15,4,11,8
Nup88,13,14,19,8
Nupl1,0,4,3,1
Nus1,15,8,14,9
Nutm1,12,18,4,6
Nxf1,3,14,3,14
Nxpe2,13,15,10,18
Nxpe3,10,4,13,1
Nxph4,8,13,15,6
Nyx,14,8,15,7
Oas1b,7,7,6,8
Oaz2,8,10,4,14
Ocel1,8,16,17,7
Ogfr,14,5,5,14
Ogfrl1,16,5,5,16
Ogg1,13,9,18,4
Olfm4,2,0,1,1
Olfml2a,15,1,0,16
Olfr558,19,16,0,15
Olfr976,11,17,12,16
Onecut3,0,11,2,9
Opcml,9,2,0,11
Opn3,12,15,15,12
Orc3,5,15,17,3
Osbp2,5,18,10,13
Osbpl10,10,9,7,12
Osbpl2,18,0,4,14
Osbpl8,3,17,5,15
Osmr,11,14,17,8
Otof,2,12,9,5
Otop1,0,1,13,8
Otub2,11,8,19,0
Otud7b,7,8,15,0
Oxa1l,3,3,9,17
Oxgr1,2,17,15,4
Oxsm,12,15,9,18
P2rx6,12,0,6,6
P2ry12,2,9,16,15
P2ry2,13,2,7,8
Pabpc1l,14,15,18,11
Pacsin3,1,16,11,6
Padi1,19,0,11,8
Padi4,13,14,18,9
Padi6,15,13,16,12
Pafah1b2,19,14,19,14
Pah,12,7,13,6
Pak1,13,16,9,0
Pak1ip1,15,5,4,16
Pak3,14,19,13,0
Palmd,12,7,9,10
Pan3,9,12,13,8
Panx2,7,16,18,5
Papd7,2,13,9,6
Pappa,11,10,3,18
Paqr5,4,7,15,16
Paqr7,2,8,16,14
Parp8,16,9,19,6
Parp9,10,19,16,13
Parpbp,19,9,17,11
Pask,14,15,19,10
Patl1,15,9,17,7
Patl2,0,18,17,1
Pax1,17,16,2,11
Pax9,7,0,13,14
Paxbp1,5,7,11,1
Pcbp1,10,19,2,7
Pcbp4,19,6,3,2
Pccb,1,17,15,3
Pcdh12,3,4,7,0
Pcdh9,16,10,2,4
Pced1a,11,1,5,7
Pcgf2,13,15,15,13
Pcmtd1,13,2,3,12
Pcnt,17,6,10,13
Pcnx,13,5,12,6
Pcolce,13,18,4,7
Pcsk4,4,18,0,2
Pcx,10,16,16,10
Pdcd1,6,19,14,11
Pdcl,18,14,11,1
Pde1c,12,6,14,4
Pde4a,15,13,6,2
Pde4c,16,7,16,7
Pde8b,17,17,3,11
Pdgfb,4,18,4,18
Pdgfrb,3,13,10,6
Pdhx,7,7,4,10
Pdilt,18,2,1,19
Pdk3,0,17,2,15
Pdk4,8,7,7,8
Pdp2,11,13,18,6
Pdpn,13,8,1,0
Pds5b,6,17,18,5
Pdxdc1,8,14,14,8
Pdxk,8,19,4,3
Pdyn,1,8,18,11
Pdzd2,14,1,8,7
Pdzd7,15,14,7,2
Pdzd8,4,13,19,18
Pdzrn4,19,13,16,16
